54132120577000,HTTP,231,22.805
54132139142100,HTTP,231,16.394
54132154954000,HTTP,231,18.264
54132174425800,HTTP,231,16.319
54132192072800,HTTP,231,17.619
54132208168600,HTTP,231,16.602
54132224793100,HTTP,231,16.183
54132241314700,HTTP,231,15.059
54132277597900,HTTP,231,33.503
54132293970700,HTTP,231,18.392
54132316151600,HTTP,231,15.564
54132333205900,HTTP,231,21.723
54132357427900,HTTP,231,16.425
54132375268700,HTTP,231,23.873
54132398797500,HTTP,230,16.65
54132419106900,HTTP,231,24.272
54132434849300,HTTP,231,18.214
54132450714700,HTTP,231,15.084
54132466577800,HTTP,231,15.132
54132487376800,HTTP,231,15.284
54132507203800,HTTP,231,22.589
54132525317200,HTTP,231,17.723
54132541620100,HTTP,231,16.414
54132556824000,HTTP,231,15.386
54132575320000,HTTP,231,15.496
54132595964200,HTTP,231,19.904
54132614040300,HTTP,231,17.193
54132631232900,HTTP,231,17.435
54132646157600,HTTP,231,16.607
54132661694600,HTTP,231,14.364
54132678601100,HTTP,231,14.779
54132697785400,HTTP,231,18.289
54132716340000,HTTP,231,16.567
54132733858900,HTTP,231,17.592
54132749932100,HTTP,231,17.015
54132764928000,HTTP,231,15.565
54132780544400,HTTP,231,14.351
54132800086300,HTTP,231,17.124
54132819659100,HTTP,231,17.032
54132834496500,HTTP,231,18.632
54132849342600,HTTP,231,13.842
54132863997200,HTTP,231,14.179
54132879078400,HTTP,231,13.989
54132894027500,HTTP,231,14.453
54132909971900,HTTP,231,15.303
54132931585100,HTTP,231,17.732
54132947061100,HTTP,231,17.683
54132962256400,HTTP,231,14.558
54132976598700,HTTP,231,14.464
54132993863200,HTTP,231,13.966
54133009446300,HTTP,231,16.425
54133028455900,HTTP,231,19.422
54133044378400,HTTP,230,13.98
54133066133400,HTTP,231,22.008
54133079974100,HTTP,231,14.005
54133095660900,HTTP,231,14.192
54133113198000,HTTP,231,14.448
54133128755700,HTTP,231,17.099
54133143527700,HTTP,231,15.032
54133157680600,HTTP,231,13.605
54133172326100,HTTP,231,13.616
54133188285000,HTTP,231,14.115
54133202826400,HTTP,231,15.164
54133227524200,HTTP,231,14.708
54133242419500,HTTP,231,23.317
54133257524600,HTTP,231,14.084
54133280633300,HTTP,231,15.252
54133298069400,HTTP,229,21.7
54133317543700,HTTP,231,16.596
54133332319800,HTTP,231,18.808
54133348238600,HTTP,231,14.351
54133363906700,HTTP,231,14.914
54133379219300,HTTP,231,14.968
54138401234600,MQTT,43,0
54138405650100,MQTT,47,1.519
54138405911900,MQTT,47,0.808
54138406123200,MQTT,47,0.478
54138406198000,MQTT,47,0.299
54138406249200,MQTT,47,0.294
54138406290800,MQTT,47,0.294
54138406333200,MQTT,47,0.295
54138406489300,MQTT,47,0.295
54138406398500,MQTT,47,0.294
54138406846200,MQTT,48,0.294
54138412895200,MQTT,46,0.3
54138413077600,MQTT,48,0.739
54138413198200,MQTT,48,0.402
54138413242100,MQTT,48,0.304
54138413139200,MQTT,47,0.69
54138413278000,MQTT,48,0.299
54138413315500,MQTT,48,0.299
54138413349500,MQTT,48,0.299
54138413387300,MQTT,48,0.299
54138416642800,MQTT,48,1.344
54138416775200,MQTT,48,1.099
54138416853500,MQTT,48,0.301
54138416819800,MQTT,48,0.507
54138416960300,MQTT,46,0.3
54138416883900,MQTT,48,0.299
54138416934700,MQTT,48,0.298
54138416909500,MQTT,46,0.3
54138416984900,MQTT,48,0.298
54138417008200,MQTT,46,0.3
54138419137400,MQTT,48,0.297
54138419313500,MQTT,48,0.688
54138419269400,MQTT,48,0.774
54138424157600,MQTT,48,0.408
54138424460400,MQTT,48,3.854
54138424526900,MQTT,47,0.65
54138424595600,MQTT,46,0.3
54138424564000,MQTT,48,0.301
54138424624200,MQTT,48,0.298
54138424649600,MQTT,48,0.301
54138424672800,MQTT,46,0.3
54138424696000,MQTT,48,0.298
54138424720400,MQTT,48,0.301
54138424743400,MQTT,46,0.3
54138428188100,MQTT,48,0.298
54138428372400,MQTT,48,0.814
54138428440700,MQTT,48,0.465
54138428411300,MQTT,48,0.536
54138428474500,MQTT,48,0.411
54138428502100,MQTT,48,0.309
54138428569800,MQTT,48,0.298
54138428528700,MQTT,46,0.3
54138434218900,MQTT,48,1.155
54138434399600,MQTT,48,0.956
54138434559700,MQTT,48,0.479
54138434670100,MQTT,46,0.3
54138434627400,MQTT,48,0.301
54138434712300,MQTT,48,0.298
54138434765200,MQTT,48,0.446
54138434808300,MQTT,48,0.364
54138434864600,MQTT,48,0.539
54138434840500,MQTT,48,1.199
54138435614700,MQTT,48,0.302
54138435813500,MQTT,48,0.928
54138435867000,MQTT,47,0.73
54138444879100,MQTT,48,0.411
54138445135000,MQTT,48,2.518
54138445223900,MQTT,48,0.302
54138445257500,MQTT,46,0.3
54138445342600,MQTT,48,0.301
54138445300000,MQTT,48,0.298
54138445394100,MQTT,48,0.298
54138445369600,MQTT,46,0.3
54138445185100,MQTT,48,0.641
54138445430100,MQTT,48,0.301
54138445449000,MQTT,48,0.301
54138446790200,MQTT,48,0.826
54138446893800,MQTT,48,0.546
54138446600800,MQTT,48,0.301
54138446995800,MQTT,48,0.319
54138447080400,MQTT,48,0.305
54138447129900,MQTT,46,0.3
54138447155000,MQTT,48,0.313
54138447178200,MQTT,46,0.3
54138453093600,MQTT,48,3.335
54138452899700,MQTT,48,0.304
54138453167400,MQTT,48,0.621
54138453206100,MQTT,48,0.302
54138453274700,MQTT,48,0.298
54138453248100,MQTT,46,0.3
54138453300000,MQTT,48,0.301
54138453324600,MQTT,48,0.301
54138453349000,MQTT,48,0.301
54138453372900,MQTT,48,0.301
54138453398000,MQTT,48,0.301
54138453994700,MQTT,46,0.3
54138454180000,MQTT,48,0.828
54138454238500,MQTT,48,0.703
54138502058500,MQTT,48,0.397
54138502291000,MQTT,48,2.436
54168470381100,HTTP,230,14.676
54168486221400,HTTP,230,20.251
54168505542800,HTTP,230,14.305
54168520289400,HTTP,230,18.432
54168564996300,HTTP,230,19.147
54168580279100,HTTP,230,39.355
54168596134700,HTTP,230,14.187
54168612656700,HTTP,230,15.649
54168628400900,HTTP,230,16.041
54168645687000,HTTP,230,15.182
54168661288700,HTTP,231,16.015
54168676641300,HTTP,231,14.768
54168692379200,HTTP,231,14.982
54168710573400,HTTP,231,14.828
54169679986100,HTTP,232,968.153
54169697682400,HTTP,231,18.471
54169712701400,HTTP,231,16.384
54169728537200,HTTP,230,15.09
54169745349200,HTTP,231,14.425
54169760779600,HTTP,231,16.142
54169784245100,HTTP,231,21.996
54169798637200,HTTP,231,15.491
54169813123300,HTTP,231,13.657
54169827733900,HTTP,230,13.76
54169844371500,HTTP,231,14.082
54169859384800,HTTP,231,15.988
54169875059600,HTTP,231,14.711
54169899485200,HTTP,231,17.251
54171113556800,HTTP,233,1217.475
54171128155100,HTTP,231,16.575
54171143162200,HTTP,230,14.35
54171157824600,HTTP,231,14.105
54171171543400,HTTP,231,14.074
54171187325100,HTTP,231,12.674
54171206201300,HTTP,231,15.117
54171223639700,HTTP,231,18.352
54171237499100,HTTP,231,16.606
54171253676900,HTTP,231,13.764
54171268869600,HTTP,230,15.43
54171285053900,HTTP,231,13.926
54171301970600,HTTP,231,16.133
54174341550100,HTTP,231,15.781
54174358972500,HTTP,233,3039.528
54174374476300,HTTP,230,15.98
54174392525100,HTTP,231,14.617
54174411566400,HTTP,231,21.096
54174426691200,HTTP,231,14.731
54174440724200,HTTP,231,14.778
54174456502300,HTTP,231,13.187
54174477275400,HTTP,231,16.017
54174495988000,HTTP,231,19.286
54174514753800,HTTP,231,22.666
54174530819900,HTTP,231,13.462
54174545260500,HTTP,231,15.275
54175569578100,HTTP,231,13.695
54175585255800,HTTP,233,1023.716
54175603886700,HTTP,231,16.606
54175621949800,HTTP,231,16.439
54175635504100,HTTP,230,16.94
54175650217800,HTTP,231,13.006
54175664610600,HTTP,231,14.501
54175680167300,HTTP,231,14.091
54175695541800,HTTP,231,14.338
54175712500100,HTTP,231,14.329
54175733735200,HTTP,231,22.496
54175748747100,HTTP,231,14.825
54175763122700,HTTP,231,13.969
54175778568900,HTTP,231,13.762
54176810091700,HTTP,231,24.017
54176825291200,HTTP,233,1021.777
54176843916800,HTTP,231,15.286
54176857690000,HTTP,231,16.743
54176872365000,HTTP,231,13.223
54176886977700,HTTP,231,13.981
54176901631200,HTTP,231,13.814
54176915853600,HTTP,231,14.179
54176934258400,HTTP,231,15.267
54176951881400,HTTP,231,16.136
54176967274200,HTTP,231,17.191
54176983759300,HTTP,230,15.39
54176998292000,HTTP,231,14.673
54177012771300,HTTP,231,13.885
54177026683100,HTTP,231,13.821
54178080371500,HTTP,231,13.593
54178095339100,HTTP,233,1052.814
54178109612100,HTTP,231,14.067
54178123037300,HTTP,231,13.511
54178137407700,HTTP,231,12.844
54178152311500,HTTP,231,13.642
54178168917800,HTTP,230,14.81
54178184466600,HTTP,231,16.025
54178199573100,HTTP,231,14.316
54178213278000,HTTP,231,14.545
54178227143100,HTTP,231,12.923
54178242400100,HTTP,230,13.88
54178257815000,HTTP,231,14.055
54178277189500,HTTP,231,14.899
54178295339400,HTTP,231,18.636
54178615847200,HTTP,232,322.058
54178631738400,HTTP,231,15.653
54183651850600,MQTT,47,0.634
54183655700000,MQTT,47,1.573
54183655936000,MQTT,47,0.479
54183656458500,MQTT,47,0.292
54183655861000,MQTT,47,0.816
54183656707900,MQTT,47,0.293
54183656232700,MQTT,47,0.293
54183656595000,MQTT,47,0.292
54183656956800,MQTT,47,0.292
54183656822200,MQTT,47,0.293
54183657062500,MQTT,48,0.293
54183661208700,MQTT,48,0.298
54183661385900,MQTT,48,0.732
54183661468600,MQTT,48,0.679
54183661571000,MQTT,48,0.302
54183661524300,MQTT,48,0.406
54183661621000,MQTT,48,0.549
54183661661100,MQTT,48,0.398
54183665738100,MQTT,48,1.324
54183666094200,MQTT,48,0.474
54183665995600,MQTT,48,0.966
54183666137000,MQTT,46,0.3
54183666186200,MQTT,48,0.297
54183666310800,MQTT,48,0.299
54183666278500,MQTT,48,0.299
54183666331600,MQTT,48,0.299
54183666228000,MQTT,48,0.299
54183666348500,MQTT,48,0.299
54183666551200,MQTT,48,0.754
54183666492300,MQTT,48,0.299
54183666660600,MQTT,48,0.302
54183666595100,MQTT,48,0.683
54183666630000,MQTT,48,0.406
54183672857700,MQTT,48,0.298
54183673233100,MQTT,48,0.642
54183673161800,MQTT,48,2.508
54183673287700,MQTT,46,0.3
54183673339900,MQTT,48,0.295
54183673380000,MQTT,48,0.298
54183673532700,MQTT,48,0.311
54183673430400,MQTT,48,0.443
54183673486200,MQTT,48,0.354
54183673636300,MQTT,48,0.299
54183673592400,MQTT,48,0.298
54183677753300,MQTT,48,0.298
54183677989700,MQTT,48,0.696
54183677875400,MQTT,48,0.836
54183678049400,MQTT,48,0.402
54183678095800,MQTT,48,0.303
54183678131400,MQTT,48,0.299
54183681375900,MQTT,48,0.301
54183681158400,MQTT,48,0.298
54183681306200,MQTT,48,1.397
54183681348100,MQTT,48,0.659
54183681458300,MQTT,48,0.298
54183681406300,MQTT,48,0.299
54183681431800,MQTT,46,0.3
54183681503700,MQTT,46,0.3
54183681556400,MQTT,46,0.3
54183681580700,MQTT,48,0.298
54183681530200,MQTT,48,0.298
54183682871900,MQTT,46,0.3
54183683199500,MQTT,48,0.825
54183683307000,MQTT,48,0.692
54183683361200,MQTT,48,0.407
54183688557600,MQTT,48,0.337
54183688793500,MQTT,48,2.018
54183688892200,MQTT,48,0.299
54183688858500,MQTT,48,0.639
54183688931500,MQTT,48,0.299
54183688987400,MQTT,48,0.298
54183689028600,MQTT,48,0.299
54183689110900,MQTT,48,0.299
54183689065800,MQTT,48,0.298
54183689139800,MQTT,48,0.298
54183689169700,MQTT,48,0.299
54183693514900,MQTT,48,0.299
54183693628400,MQTT,48,0.812
54183693765300,MQTT,48,0.303
54183693686200,MQTT,48,0.687
54183693723200,MQTT,48,0.403
54183693808800,MQTT,48,0.299
54183699512400,MQTT,48,0.299
54183700101600,MQTT,48,0.685
54183699991700,MQTT,48,4.072
54183700154300,MQTT,48,0.302
54183700308100,MQTT,46,0.3
54183700266000,MQTT,48,0.299
54183700342200,MQTT,48,0.298
54183700398400,MQTT,46,0.3
54183700432000,MQTT,48,0.297
54183700467000,MQTT,46,0.3
54183700520400,MQTT,48,0.298
54183704750800,MQTT,46,0.3
54183704929100,MQTT,48,0.705
54183704965300,MQTT,48,0.415
54183704876800,MQTT,48,0.855
54183705002000,MQTT,48,0.304
54183759613400,MQTT,48,0.298
54183759997400,MQTT,48,1.383
54213787185000,HTTP,230,14.606
54213807435900,HTTP,230,89.438
54213825712500,HTTP,230,21.138
54213843906200,HTTP,230,16.087
54213939405500,HTTP,230,94.143
54213960694300,HTTP,229,18.42
54214097605700,HTTP,229,20.15
54217702331700,HTTP,231,518.206
54217722808100,HTTP,232,3222.203
54217743501200,HTTP,228,20.7
54217760542600,HTTP,231,18.864
54217779581600,HTTP,231,16.605
54217819538100,HTTP,231,18.057
54217835632500,HTTP,231,39.151
54217851995900,HTTP,231,15.202
54217867732300,HTTP,231,16.692
54217886393900,HTTP,230,14.85
54217902159700,HTTP,231,17.404
54217923296500,HTTP,231,18.506
54217946869700,HTTP,231,18.413
54220371888200,HTTP,233,2425.017
54220390930100,HTTP,231,20.601
54220408183600,HTTP,231,17.995
54220425682800,HTTP,231,16.927
54220445643200,HTTP,231,16.529
54220467334700,HTTP,231,19.757
54220487621100,HTTP,230,20.52
54220505094600,HTTP,231,19.493
54220526969300,HTTP,231,16.832
54220549080700,HTTP,231,21.381
54220570728300,HTTP,231,21.139
54220585549400,HTTP,231,21.059
54221798258400,HTTP,231,13.925
54221814317200,HTTP,233,1212.413
54221829323700,HTTP,231,14.946
54221845844500,HTTP,231,14.217
54221864236300,HTTP,231,16.158
54221881717300,HTTP,231,17.729
54221901431800,HTTP,231,17.726
54221929377600,HTTP,231,18.324
54221943899600,HTTP,231,26.826
54221959475500,HTTP,231,13.701
54221973497000,HTTP,231,14.579
54221991025700,HTTP,231,14.836
54223032734700,HTTP,231,16.209
54223049454700,HTTP,233,1040.533
54223064824500,HTTP,231,15.948
54223081080200,HTTP,231,14.714
54223101585500,HTTP,231,15.589
54223121564700,HTTP,231,19.647
54223137636900,HTTP,231,19.425
54225490387400,HTTP,232,2347.57
54225505719800,HTTP,231,19.508
54225521681400,HTTP,231,14.872
54225537834000,HTTP,231,15.875
54225552433800,HTTP,231,14.602
54225569401500,HTTP,230,14.62
54225592915200,HTTP,231,18.884
54225608707400,HTTP,231,20.221
54225624229200,HTTP,231,15.241
54225638484900,HTTP,231,14.028
54225654043200,HTTP,231,13.657
54225668374600,HTTP,231,14.615
54225690431600,HTTP,231,14.703
54225724197000,HTTP,231,23.642
54227029596300,HTTP,233,1311.515
54227048939300,HTTP,231,22.988
54227067553500,HTTP,231,18.524
54227086157300,HTTP,231,17.685
54227115421000,HTTP,231,17.841
54227133308900,HTTP,231,28.711
54227149132300,HTTP,231,16.876
54227163470500,HTTP,231,15.346
54227177889800,HTTP,231,13.344
54227192135400,HTTP,231,13.879
54227206870300,HTTP,231,13.688
54227225302800,HTTP,231,13.755
54230270447800,HTTP,231,18.223
54230290369400,HTTP,233,3044.457
54230306979300,HTTP,231,19.369
54230323529700,HTTP,231,15.412
54230340752000,HTTP,231,16.011
54230357976900,HTTP,230,16.89
54230377972900,HTTP,231,16.418
54230399365000,HTTP,231,20.068
54230420048700,HTTP,230,20.25
54230436939800,HTTP,231,19.317
54230451639700,HTTP,231,16.071
54230468289400,HTTP,231,13.983
54230482981800,HTTP,231,15.954
54233526248500,HTTP,231,14.022
54233558807500,HTTP,233,3048.307
54233579733600,HTTP,231,27.332
54233595844900,HTTP,231,19.121
54233611305900,HTTP,231,16.026
54233627344700,HTTP,231,14.746
54233644268200,HTTP,231,14.915
54233659883500,HTTP,231,16.001
54233679286300,HTTP,231,17.153
54233696299800,HTTP,231,17.906
54238717350100,MQTT,47,0.646
54238721151800,MQTT,46,0.67
54238721197600,MQTT,47,0.393
54238720990200,MQTT,47,1.588
54238721230500,MQTT,47,0.312
54238721366700,MQTT,47,0.734
54238721466000,MQTT,47,0.523
54238721531100,MQTT,47,0.298
54238721584900,MQTT,47,0.294
54238721633200,MQTT,47,0.293
54238721694300,MQTT,48,0.293
54238725909100,MQTT,48,0.298
54238726078500,MQTT,48,0.792
54238726136000,MQTT,48,0.702
54238726169500,MQTT,48,0.414
54238726204400,MQTT,48,0.303
54238726230600,MQTT,48,0.298
54238726305800,MQTT,48,0.299
54238726277400,MQTT,48,0.299
54238726254400,MQTT,48,0.298
54238730702900,MQTT,48,1.294
54238730866700,MQTT,48,0.957
54238730919400,MQTT,48,0.471
54238731042700,MQTT,48,0.303
54238731089700,MQTT,48,0.438
54238731124400,MQTT,48,0.359
54238731226400,MQTT,48,0.453
54238731175700,MQTT,48,0.303
54238731203400,MQTT,48,0.304
54238731690800,MQTT,48,0.798
54238731476900,MQTT,48,0.395
54238731151600,MQTT,48,0.312
54238731745600,MQTT,48,0.685
54238738010100,MQTT,48,0.407
54238738256900,MQTT,47,0.64
54238738214000,MQTT,48,2.576
54238738307100,MQTT,48,0.296
54238738284100,MQTT,46,0.3
54238738343000,MQTT,48,0.299
54238738417900,MQTT,48,0.298
54238738381700,MQTT,48,0.299
54238738536000,MQTT,48,0.299
54238738501100,MQTT,48,0.299
54238738460200,MQTT,48,0.299
54238742408800,MQTT,48,0.299
54238742540300,MQTT,48,0.821
54238742579300,MQTT,48,0.685
54238742603400,MQTT,48,0.404
54238742626200,MQTT,48,0.303
54238742661600,MQTT,48,0.299
54238742644600,MQTT,48,0.299
54238746114100,MQTT,48,1.169
54238746293800,MQTT,48,0.472
54238746449600,MQTT,48,0.304
54238746511100,MQTT,48,0.304
54238746256100,MQTT,48,0.949
54238746494300,MQTT,48,0.304
54238746527100,MQTT,48,0.304
54238746477300,MQTT,48,0.304
54238746548500,MQTT,48,0.303
54238746404400,MQTT,48,0.305
54238749445800,MQTT,48,0.304
54238749632800,MQTT,47,0.75
54238749767100,MQTT,48,0.407
54238749706800,MQTT,48,0.678
54238753822000,MQTT,48,0.304
54238753989400,MQTT,47,1.72
54238754157000,MQTT,47,0.64
54238754283200,MQTT,48,0.298
54238754373700,MQTT,48,0.297
54238754231100,MQTT,46,0.3
54238754429900,MQTT,48,0.299
54238754318300,MQTT,46,0.3
54238754408200,MQTT,48,0.299
54238754456000,MQTT,48,0.299
54238754473600,MQTT,46,0.3
54238758138000,MQTT,48,0.868
54238758022200,MQTT,48,0.297
54238758250100,MQTT,48,0.297
54238758197500,MQTT,48,0.407
54238758220900,MQTT,46,0.3
54238758173900,MQTT,48,0.708
54238758267100,MQTT,46,0.3
54238762014600,MQTT,48,1.167
54238762156300,MQTT,48,0.952
54238762191300,MQTT,48,0.471
54238762286400,MQTT,48,0.305
54238762322700,MQTT,48,0.305
54238762344200,MQTT,48,0.304
54238762394300,MQTT,48,0.304
54238762409800,MQTT,48,0.305
54238762361600,MQTT,48,0.305
54238762377700,MQTT,48,0.304
54238766361700,MQTT,48,0.682
54238766320900,MQTT,48,0.751
54238766395400,MQTT,48,0.408
54238766420400,MQTT,48,0.304
54238766211700,MQTT,48,0.304
54238820093800,MQTT,48,0.628
54238820277300,MQTT,48,1.974
54268780703900,HTTP,230,15.231
54268802309400,HTTP,229,21.86
54268824158000,HTTP,229,18.37
54268843134800,HTTP,230,21.346
54268863624100,HTTP,230,18.096
54268882010800,HTTP,230,19.879
54268897762200,HTTP,230,17.972
54268915021800,HTTP,230,17.419
54268930835400,HTTP,230,14.274
54268946249400,HTTP,230,14.629
54268963751200,HTTP,231,14.794
54268982345200,HTTP,231,16.743
54268998561100,HTTP,231,18.232
54270133077900,HTTP,231,18.383
54270147295000,HTTP,231,1130.7
54270161390000,HTTP,231,13.306
54271185663300,HTTP,231,13.352
54271201308500,HTTP,233,1024.378
54271216423000,HTTP,231,14.974
54271230686900,HTTP,230,13.68
54271249041700,HTTP,231,13.434
54271263643600,HTTP,231,17.757
54271278654600,HTTP,231,13.911
54271294133800,HTTP,231,14.416
54271308702400,HTTP,231,14.505
54271324976500,HTTP,231,13.872
54271339862100,HTTP,231,15.771
54271354367700,HTTP,230,14.17
54271374059500,HTTP,231,18.902
54271394520500,HTTP,231,15.686
54273616707100,HTTP,233,2221.908
54273630883500,HTTP,230,17.56
54273644841600,HTTP,231,13.549
54273659348100,HTTP,231,13.135
54273683383700,HTTP,231,14.093
54273702981100,HTTP,231,25.945
54273721771400,HTTP,231,15.947
54273735645300,HTTP,231,18.305
54273749652800,HTTP,231,13.055
54273765120700,HTTP,231,14.051
54273778963700,HTTP,231,14.258
54273796119100,HTTP,231,13.121
54273816095000,HTTP,231,16.431
54274842873400,HTTP,231,19.305
54274858091200,HTTP,233,1026.346
54274874572100,HTTP,231,14.566
54274891371800,HTTP,231,15.289
54274907956600,HTTP,231,16.459
54274925849100,HTTP,231,15.551
54274947686700,HTTP,231,19.883
54274962633400,HTTP,231,18.441
54274979866600,HTTP,231,14.365
54276005474900,HTTP,231,17.098
54276022872900,HTTP,233,1024.262
54276039924100,HTTP,231,16.793
54276059417000,HTTP,230,18.63
54276077194400,HTTP,231,18.227
54276091744800,HTTP,231,15.071
54276106259200,HTTP,231,14.072
54276121956100,HTTP,231,13.625
54277066972500,HTTP,232,941.973
54277084502200,HTTP,231,17.297
54277102475200,HTTP,231,16.648
54277118486100,HTTP,231,17.596
54277137585100,HTTP,231,14.894
54278077207300,HTTP,232,935.613
54278098436300,HTTP,231,21.531
54278136389500,HTTP,231,20.679
54278152205300,HTTP,231,37.762
54278167836600,HTTP,231,14.424
54278182848800,HTTP,231,15.883
54278203058500,HTTP,231,13.323
54280475191000,HTTP,232,2194.98
54280494147700,HTTP,231,99.545
54280509388700,HTTP,231,14.596
54280525127500,HTTP,231,14.475
54280615052900,HTTP,229,89.4
54280630421100,HTTP,231,15.362
54280645093700,HTTP,231,14.154
54280669493200,HTTP,231,14.067
54280684689900,HTTP,231,24.395
54281733987100,HTTP,231,14.089
54281750968100,HTTP,233,1050.269
54281766681500,HTTP,230,14.57
54281786891900,HTTP,231,15.377
54281876749700,HTTP,231,93.494
54281897122600,HTTP,231,17.172
54281912567700,HTTP,231,17.363
54282019703100,HTTP,231,14.643
54282575850300,HTTP,231,594.51
54282591609000,HTTP,231,67.127
54282614560300,HTTP,231,15.064
54282713460000,HTTP,231,22.951
54282736145700,HTTP,231,97.516
54282752105100,HTTP,230,22.26
54282856806400,HTTP,231,14.853
54287752602900,HTTP,233,4976.598
54287781402600,HTTP,231,22.582
54287800416300,HTTP,230,27.97
54287818769800,HTTP,231,18.478
54292844376300,MQTT,47,0.578
54292854441200,MQTT,47,1.526
54292854677700,MQTT,47,0.669
54292854915500,MQTT,47,0.393
54292854968200,MQTT,47,0.316
54292855004000,MQTT,47,0.307
54292855053900,MQTT,47,0.722
54292855029900,MQTT,45,0.3
54292855077700,MQTT,47,0.512
54292855102200,MQTT,47,0.299
54292855124300,MQTT,48,0.293
54292856914600,MQTT,48,0.298
54292857173700,MQTT,48,0.793
54292857291400,MQTT,48,0.313
54292857255300,MQTT,47,0.58
54292857345300,MQTT,48,0.301
54292857317800,MQTT,48,0.298
54292857368200,MQTT,48,0.452
54292857449600,MQTT,48,0.398
54292857492000,MQTT,48,0.304
54292857526500,MQTT,48,0.374
54292864664600,MQTT,48,0.323
54292864969300,MQTT,48,7.424
54292865057600,MQTT,48,0.709
54292865098400,MQTT,48,0.302
54292865132900,MQTT,46,0.3
54292865184800,MQTT,48,0.301
54292865256800,MQTT,46,0.3
54292865161200,MQTT,48,0.298
54292865207900,MQTT,46,0.3
54292865279900,MQTT,48,0.297
54292865234600,MQTT,48,0.298
54292865301900,MQTT,46,0.3
54292873165900,MQTT,48,0.935
54292873597200,MQTT,47,5.03
54292873797400,MQTT,48,0.299
54292873719200,MQTT,48,0.627
54292873978000,MQTT,48,0.299
54292873858800,MQTT,48,0.299
54292873916100,MQTT,48,0.299
54292874018300,MQTT,48,0.299
54292874062700,MQTT,48,0.299
54292874102600,MQTT,48,0.299
54292874141000,MQTT,46,0.3
54292878923900,MQTT,48,0.296
54292879098000,MQTT,48,0.578
54292879055600,MQTT,48,0.813
54292879181400,MQTT,47,0.31
54292879213100,MQTT,47,0.45
